;2025;2030;2035;2040;2045;2050
39;0,000162967;0,000182037;0,000213247;0,000228447;0,000186594;0,000186594
40;0,000211621;0,000254087;0,000263626;0,000244921;0,000259054;0,000259054
41;0,000232809;0,000266803;0,000271934;0,000256908;0,00024941;0,00024941
42;0,000268175;0,000306106;0,000271009;0,000303533;0,000280568;0,000280568
43;0,00020207;0,000174811;0,00016001;0,000149677;0,000154994;0,000154994
44;0,000139692;0,000106519;0,0001021;9,40652E-05;9,01501E-05;9,01501E-05
45;0,000105055;7,5125E-05;9,16141E-05;8,49021E-05;8,50139E-05;8,50139E-05
46;0,000117307;9,95719E-05;9,52443E-05;9,39737E-05;0,000109421;0,000109421
47;0,000104581;8,1062E-05;6,95709E-05;9,00143E-05;6,77064E-05;6,77064E-05
48;6,61945E-05;3,22016E-05;3,78139E-05;3,0652E-05;2,89338E-05;2,89338E-05
49;5,82455E-05;4,30484E-05;5,68472E-05;4,85898E-05;5,00156E-05;5,00156E-05
50;4,99362E-05;6,22091E-05;5,68085E-05;5,31151E-05;5,92324E-05;5,92324E-05
51;5,29442E-05;5,95132E-05;6,73293E-05;4,49567E-05;6,11482E-05;6,11482E-05
52;4,44014E-05;4,55204E-05;4,68471E-05;3,03152E-05;4,88277E-05;4,88277E-05
53;7,3453E-05;9,26072E-05;7,49976E-05;9,12811E-05;9,5128E-05;9,5128E-05
54;7,22446E-05;5,50684E-05;4,53861E-05;5,34047E-05;5,76775E-05;5,76775E-05
55;5,32256E-05;5,13034E-05;6,03961E-05;4,79943E-05;4,4678E-05;4,4678E-05
56;7,6105E-05;9,9673E-05;0,000116579;0,000103114;0,000125142;0,000125142
57;0,000140861;0,00015584;0,000166149;0,000154924;0,00017741;0,00017741
58;0,000124499;0,00010986;0,000121023;9,77786E-05;0,000134634;0,000134634
59;0,00010925;0,000104345;0,000108417;0,000109702;0,000111435;0,000111435
60;0,000112127;0,000101863;0,000112625;0,000119956;0,000115424;0,000115424
61;0,000102526;0,000123195;0,000112141;0,000112665;0,000105081;0,000105081
62;0,000119342;0,000112582;0,00013224;0,000121064;0,000130459;0,000130459
63;0,000154963;0,000202483;0,000185365;0,00022823;0,000215479;0,000215479
64;0,000230264;0,000240632;0,000255766;0,00023666;0,000261705;0,000261705
65;0,000245281;0,000269393;0,000278062;0,000244795;0,000287559;0,000287559
66;0,000274998;0,000314593;0,000300537;0,000306699;0,000302555;0,000302555
67;0,000212501;0,00018384;0,000168144;0,000153469;0,00016035;0,00016035
68;0,000132253;0,000120665;9,49393E-05;9,92806E-05;0,000103143;0,000103143
69;0,000103516;8,11708E-05;8,49969E-05;9,63655E-05;9,18862E-05;9,18862E-05
70;0,000111465;0,000120404;0,000103191;0,000106325;9,90549E-05;9,90549E-05
71;9,42112E-05;8,34491E-05;8,52875E-05;8,63794E-05;7,53113E-05;7,53113E-05
72;5,82823E-05;2,85628E-05;4,64622E-05;2,24364E-05;3,47634E-05;3,47634E-05
73;4,3986E-05;4,60402E-05;5,64168E-05;5,73511E-05;5,76412E-05;5,76412E-05
74;4,31227E-05;5,89899E-05;6,55487E-05;5,39474E-05;6,19226E-05;6,19226E-05
75;3,90934E-05;5,91366E-05;5,6493E-05;5,46158E-05;5,83331E-05;5,83331E-05
76;4,14419E-05;4,68965E-05;3,67975E-05;5,34583E-05;3,7786E-05;3,7786E-05
77;3,97083E-05;9,54112E-05;9,99176E-05;9,73734E-05;0,000104918;0,000104918
78;2,52329E-05;6,53043E-05;5,47134E-05;5,30728E-05;5,77029E-05;5,77029E-05
79;1,35531E-05;4,39415E-05;5,20175E-05;4,40021E-05;4,80278E-05;4,80278E-05
80;1,82521E-05;0,000103958;9,764E-05;0,000109537;9,88688E-05;9,88688E-05
81;6,49331E-05;0,000177321;0,000161461;0,00017537;0,000168713;0,000168713
82;0,000116784;0,0001073;0,000110039;0,000112552;0,000116841;0,000116841
83;0,00014654;0,000124905;0,000107665;9,47393E-05;0,00012193;0,00012193
84;0,000173297;0,000126233;0,00012919;0,000121669;0,000120564;0,000120564
85;0,000178739;0,000100301;0,000100123;0,000110239;0,000108931;0,000108931
86;0,000185922;0,000121291;0,000127324;0,000138042;0,000109377;0,000109377
87;0,000173001;0,000212214;0,000204704;0,000204619;0,000211534;0,000211534
88;0,000182294;0,00027443;0,000263395;0,000250916;0,000267113;0,000267113
89;0,000184166;0,000279659;0,000264809;0,000237604;0,000278298;0,000278298
90;0,000221826;0,000304381;0,000293141;0,000296081;0,000283957;0,000283957
91;0,000211072;0,000189778;0,000153532;0,000165276;0,000157641;0,000157641
92;0,000186132;0,000107987;0,000106192;8,19271E-05;0,000108977;0,000108977
93;0,000155155;9,2712E-05;8,90613E-05;8,66742E-05;8,51388E-05;8,51388E-05
94;0,000170821;9,80983E-05;9,20567E-05;0,000107222;0,000105049;0,000105049
95;0,00015026;7,51669E-05;9,1981E-05;6,95744E-05;8,85269E-05;8,85269E-05
96;8,13751E-05;4,52512E-05;3,11053E-05;2,66491E-05;2,90247E-05;2,90247E-05
97;5,33131E-05;3,44858E-05;6,61386E-05;5,25433E-05;5,68424E-05;5,68424E-05
98;4,97512E-05;4,3434E-05;7,63277E-05;5,22236E-05;6,05509E-05;6,05509E-05
99;4,26119E-05;4,155E-05;5,05893E-05;6,22691E-05;5,73019E-05;5,73019E-05
100;5,09915E-05;4,86746E-05;5,66764E-05;5,24974E-05;4,67108E-05;4,67108E-05
101;4,52033E-05;4,62605E-05;8,99939E-05;9,16467E-05;9,68882E-05;9,68882E-05
102;2,02657E-05;1,07725E-05;5,04384E-05;6,33688E-05;5,03403E-05;5,03403E-05
103;2,12354E-05;1,36872E-05;5,05812E-05;5,53501E-05;4,25935E-05;4,25935E-05
104;2,35946E-05;3,72793E-05;0,000121428;0,000110322;0,000116622;0,000116622
105;6,21444E-05;0,000104152;0,000154717;0,000147183;0,000178043;0,000178043
106;9,25231E-05;0,00015534;9,88571E-05;0,000106534;0,000119093;0,000119093
107;0,000130795;0,000200989;9,51782E-05;0,000104786;0,000109227;0,000109227
108;0,000141144;0,000198399;0,000131979;0,000116841;0,000122375;0,000122375
109;0,000136325;0,000190438;0,00011728;0,000105669;0,000109533;0,000109533
110;0,000138999;0,00019354;0,000129413;0,000127585;0,000124686;0,000124686
111;0,000135592;0,000178532;0,000222762;0,000226152;0,000222435;0,000222435
112;0,000133288;0,000171962;0,000279955;0,000284664;0,000265552;0,000265552
113;0,000151389;0,000209465;0,000267091;0,000289939;0,000304113;0,000304113
114;0,000187877;0,00027467;0,000304014;0,000335884;0,000303451;0,000303451
115;0,00020196;0,000236768;0,000187569;0,000176231;0,000158456;0,000158456
116;0,000168607;0,000151183;9,48327E-05;0,000109649;0,000104538;0,000104538
117;0,000126935;0,000114011;7,72926E-05;9,21606E-05;8,95082E-05;8,95082E-05
118;0,000147068;0,000162725;0,000103435;8,98463E-05;0,000110259;0,000110259
119;0,000125173;0,000134533;8,2584E-05;8,39744E-05;8,58048E-05;8,58048E-05
120;7,22724E-05;4,28835E-05;3,61045E-05;3,24213E-05;3,63502E-05;3,63502E-05
121;6,67501E-05;3,89187E-05;3,76657E-05;5,41415E-05;6,06085E-05;6,06085E-05
122;5,69133E-05;4,75441E-05;5,04043E-05;6,92897E-05;6,34558E-05;6,34558E-05
123;5,73274E-05;4,62255E-05;4,50151E-05;5,75697E-05;5,98486E-05;5,98486E-05
124;5,2142E-05;3,75377E-05;4,75472E-05;5,29042E-05;4,77024E-05;4,77024E-05
125;6,10247E-05;3,72443E-05;4,08557E-05;0,00010211;0,000103482;0,000103482
126;5,9123E-05;1,21843E-05;1,10805E-05;4,62584E-05;6,3588E-05;6,3588E-05
127;3,66612E-05;4,70316E-06;1,40266E-05;5,0686E-05;4,88393E-05;4,88393E-05
128;6,75465E-05;2,97196E-05;3,81343E-05;0,000108499;0,000117247;0,000117247
129;0,00012182;8,1769E-05;0,00011143;0,000185642;0,000163189;0,000163189
130;0,000117064;0,000118691;0,000148566;0,000120487;0,000108835;0,000108835
131;0,000100919;0,000131979;0,000184417;0,00012092;0,000121746;0,000121746
132;0,000100303;0,000136431;0,000173257;0,000121684;0,000107589;0,000107589
133;0,0001014;0,000145365;0,000163776;0,000109137;9,71858E-05;9,71858E-05
134;0,000110062;0,000148357;0,000191432;0,00013085;0,000123142;0,000123142
135;0,000145887;0,000138417;0,000181899;0,000209407;0,000200048;0,000200048
136;0,000214365;0,000139011;0,000194518;0,000263917;0,000273805;0,000273805
137;0,000244336;0,000155975;0,000209463;0,000268157;0,000257975;0,000257975
138;0,000261669;0,000218103;0,000306063;0,000275367;0,000301801;0,000301801
139;0,000197385;0,000201285;0,000256508;0,00017154;0,000162811;0,000162811
140;0,000128866;0,000123351;0,000170253;0,000106235;9,72806E-05;9,72806E-05
141;0,000100011;0,000109823;0,000118652;7,6986E-05;8,20118E-05;8,20118E-05
142;0,00010561;0,000166272;0,000144587;0,000100872;0,000102991;0,000102991
143;9,91617E-05;0,000119815;0,000122985;7,67385E-05;8,26054E-05;8,26054E-05
144;5,74951E-05;3,82366E-05;3,717E-05;3,46424E-05;3,07986E-05;3,07986E-05
145;4,78343E-05;4,21252E-05;4,35703E-05;4,62782E-05;4,42801E-05;4,42801E-05
146;5,49787E-05;6,19723E-05;4,29476E-05;4,56634E-05;4,96703E-05;4,96703E-05
147;5,8047E-05;5,44829E-05;4,42908E-05;5,10999E-05;5,77494E-05;5,77494E-05
148;5,61519E-05;4,34814E-05;3,84441E-05;5,20843E-05;4,24853E-05;4,24853E-05
149;7,8325E-05;6,79454E-05;3,49818E-05;4,46575E-05;3,98945E-05;3,98945E-05
150;6,74975E-05;5,92522E-05;1,14489E-05;1,42682E-05;1,26012E-05;1,26012E-05
151;4,58401E-05;3,36743E-05;1,06434E-05;1,61277E-05;9,23927E-06;9,23927E-06
152;6,72629E-05;0,000105401;2,876E-05;3,54031E-05;3,79143E-05;3,79143E-05
153;0,000147115;0,000180499;8,63534E-05;0,000114782;0,000121086;0,000121086
154;0,000126227;0,000125154;0,000143607;0,000161253;0,000159602;0,000159602
155;0,000115989;0,000117145;0,000153701;0,000198552;0,000179417;0,000179417
156;0,000107746;0,000130161;0,000135989;0,000192717;0,000198131;0,000198131
157;0,000128356;0,000111323;0,000146267;0,000183306;0,000194359;0,000194359
158;0,000108659;0,000132662;0,000148609;0,000186367;0,000197156;0,000197156
159;0,000172128;0,000202475;0,000154365;0,000191276;0,000213165;0,000213165
160;0,000212407;0,000265279;0,000144831;0,000215774;0,00019334;0,00019334
161;0,000248573;0,00026295;0,000142462;0,000202015;0,000179704;0,000179704
162;0,000278904;0,000302719;0,000212038;0,000283556;0,000303895;0,000303895
163;0,000223018;0,000171057;0,000187652;0,000256577;0,000234303;0,000234303
164;0,000145943;0,00010589;0,000144284;0,000177006;0,000178244;0,000178244
165;0,000102073;0,000103807;0,000109699;0,000135427;0,000109102;0,000109102
166;0,000108637;0,000113249;0,000174808;0,000172254;0,00018289;0,00018289
167;0,000109407;9,00749E-05;0,000125087;0,000127289;9,98357E-05;9,98357E-05
168;6,71045E-05;3,02101E-05;3,56476E-05;3,37952E-05;4,13241E-05;4,13241E-05
169;5,83426E-05;6,18381E-05;4,90994E-05;3,41199E-05;3,65324E-05;3,65324E-05
170;6,50823E-05;5,69126E-05;4,79748E-05;4,3235E-05;3,73641E-05;3,73641E-05
171;5,77802E-05;6,69633E-05;5,70519E-05;4,45762E-05;4,0372E-05;4,0372E-05
172;5,61614E-05;3,59461E-05;4,6084E-05;4,29718E-05;4,76973E-05;4,76973E-05
173;6,78821E-05;8,45162E-05;7,85573E-05;4,40853E-05;4,16031E-05;4,16031E-05
174;6,29273E-05;5,59629E-05;3,4845E-05;9,05636E-06;1,01163E-05;1,01163E-05
175;4,78656E-05;4,82081E-05;4,05699E-05;6,75389E-06;8,36345E-06;8,36345E-06
176;9,07604E-05;0,000113981;8,83662E-05;3,43317E-05;3,88049E-05;3,88049E-05
177;0,000144455;0,000199817;0,000136181;9,92406E-05;8,89752E-05;8,89752E-05
178;0,000123839;0,000120733;7,93038E-05;0,000140155;0,000129189;0,000129189
179;0,000116882;0,000127349;0,000107343;0,000155557;0,000144765;0,000144765
180;0,000107868;0,000121715;0,000116262;0,00014143;0,000140903;0,000140903
181;0,000112986;0,000101279;0,000118419;0,000143462;0,000142832;0,000142832
182;0,000109507;0,000131268;0,000118399;0,000154033;0,000150683;0,000150683
183;0,000179683;0,000193735;0,000190186;0,000154622;0,000144902;0,000144902
184;0,000232365;0,000277603;0,000244395;0,000165532;0,000150587;0,000150587
185;0,000254561;0,000274089;0,000255511;0,000160498;0,000166095;0,000166095
186;0,000295194;0,000304995;0,000288113;0,000232924;0,000237612;0,000237612
187;0,000219854;0,000181156;0,000156779;0,000210944;0,000219317;0,000219317
188;0,000147978;0,00012377;0,000120813;0,000152281;0,000113278;0,000113278
189;0,000116801;0,000100217;9,09619E-05;0,000106208;0,000109356;0,000109356
190;9,84319E-05;0,000115825;0,000101823;0,000149097;0,000135517;0,000135517
191;8,78782E-05;9,04466E-05;8,45741E-05;0,000126304;0,000102761;0,000102761
192;5,69137E-05;3,36781E-05;2,60397E-05;3,38504E-05;3,28144E-05;3,28144E-05
193;5,13024E-05;5,34861E-05;5,828E-05;4,77226E-05;4,4225E-05;4,4225E-05
194;5,89687E-05;5,47909E-05;6,84026E-05;5,34092E-05;5,12361E-05;5,12361E-05
195;5,42643E-05;7,45019E-05;4,12773E-05;4,78944E-05;5,63015E-05;5,63015E-05
196;5,436E-05;4,72938E-05;3,62943E-05;4,36209E-05;3,61186E-05;3,61186E-05
197;7,24697E-05;0,000103731;7,59682E-05;8,52905E-05;8,787E-05;8,787E-05
198;7,19796E-05;5,30578E-05;4,90755E-05;3,20975E-05;4,70031E-05;4,70031E-05
199;5,99723E-05;3,92343E-05;3,37613E-05;4,74662E-05;4,38138E-05;4,38138E-05
200;8,11093E-05;0,000112928;0,000122901;0,000115078;9,94975E-05;9,94975E-05
201;0,000149412;0,000182348;0,000167251;0,000157095;0,000143806;0,000143806
202;0,00012214;9,66304E-05;0,000109486;0,000107336;9,28363E-05;9,28363E-05
203;0,000117016;0,000117082;0,00012507;0,000131066;0,000113686;0,000113686
204;0,000119933;0,000119175;0,000139524;0,000108159;0,00012083;0,00012083
205;0,000114452;9,66883E-05;0,0001039;0,000118746;0,000124547;0,000124547
206;0,000126579;0,000140646;0,00014149;0,000143922;0,000121364;0,000121364
207;0,000165858;0,000198969;0,000216401;0,000186474;0,000202885;0,000202885
208;0,000229353;0,000284277;0,000282382;0,000254125;0,00025726;0,00025726
209;0,000251137;0,000262718;0,000274711;0,000261594;0,000283029;0,000283029
210;0,000286544;0,000326779;0,000297631;0,000270729;0,000292159;0,000292159
211;0,000212773;0,000190045;0,000152373;0,000145198;0,000156058;0,000156058
212;0,000150212;0,000125007;0,000107791;8,83002E-05;0,000107027;0,000107027
213;0,000126029;9,84985E-05;9,7145E-05;8,93338E-05;0,000107604;0,000107604
214;0,000107615;0,000108999;0,000119514;9,94001E-05;0,000114116;0,000114116
215;9,13804E-05;8,75952E-05;7,43087E-05;8,28996E-05;9,26081E-05;9,26081E-05
216;5,4693E-05;3,80398E-05;3,72208E-05;3,23652E-05;2,91152E-05;2,91152E-05
217;5,41669E-05;6,02003E-05;5,41065E-05;4,66845E-05;4,55469E-05;4,55469E-05
218;5,1914E-05;6,60975E-05;6,48522E-05;6,55686E-05;6,10151E-05;6,10151E-05
219;6,71754E-05;6,2974E-05;5,60123E-05;6,04717E-05;6,04258E-05;6,04258E-05
220;4,96172E-05;5,03246E-05;4,33552E-05;3,72399E-05;4,58283E-05;4,58283E-05
221;7,39975E-05;9,70927E-05;0,000103811;0,000108582;9,23211E-05;9,23211E-05
222;6,47287E-05;4,91321E-05;5,7383E-05;4,89662E-05;4,75623E-05;4,75623E-05
223;4,98846E-05;3,29166E-05;5,45375E-05;4,34787E-05;3,78183E-05;3,78183E-05
224;7,25038E-05;0,000110113;0,00011552;0,000114111;9,92704E-05;9,92704E-05
225;0,000137177;0,000172637;0,000168428;0,000177181;0,00017488;0,00017488
226;0,000125428;0,000120336;0,000116902;0,000124854;0,000122662;0,000122662
227;0,000108118;0,000136897;0,000108375;0,000122738;0,00010603;0,00010603
228;0,000130836;0,000148895;0,000132794;0,000119895;0,000107126;0,000107126
229;0,000129318;0,000121046;0,000103556;0,000123558;0,000125648;0,000125648
230;0,000129371;0,000136038;0,000112699;0,000122872;0,000127256;0,000127256
231;0,00019431;0,000236517;0,000191735;0,000206012;0,00022903;0,00022903
232;0,000251519;0,000314985;0,000259535;0,000258242;0,000283416;0,000283416
233;0,000263683;0,000308457;0,000288176;0,000266299;0,000271667;0,000271667
234;0,00029583;0,000325205;0,000302991;0,000318758;0,000277727;0,000277727
235;0,00022583;0,000181221;0,000162968;0,000155745;0,000165397;0,000165397
236;0,000134028;9,92678E-05;0,0001141;0,000110378;9,96294E-05;9,96294E-05
237;0,000104491;9,39087E-05;9,88357E-05;9,6857E-05;9,50143E-05;9,50143E-05
238;0,000110153;0,000113246;0,000103239;0,000117851;9,30019E-05;9,30019E-05
239;9,23523E-05;8,32038E-05;8,68381E-05;8,04658E-05;8,82323E-05;8,82323E-05
240;5,85153E-05;3,10636E-05;3,43332E-05;3,58368E-05;3,46447E-05;3,46447E-05
241;4,18517E-05;5,37418E-05;6,26804E-05;5,3821E-05;5,53424E-05;5,53424E-05
242;4,2119E-05;6,0247E-05;5,58819E-05;6,20643E-05;5,12678E-05;5,12678E-05
243;5,1501E-05;5,37754E-05;6,52554E-05;6,79992E-05;6,35537E-05;6,35537E-05
244;4,52307E-05;5,33451E-05;5,61879E-05;4,93608E-05;4,94112E-05;4,94112E-05
245;4,04591E-05;0,000102463;8,51429E-05;9,97192E-05;0,00010228;0,00010228
246;2,22237E-05;6,76274E-05;5,14277E-05;6,15564E-05;5,30892E-05;5,30892E-05
247;1,34647E-05;4,53793E-05;4,33314E-05;4,34698E-05;5,51647E-05;5,51647E-05
248;2,54512E-05;0,000121417;0,000106973;0,000125024;0,000112675;0,000112675
249;6,69102E-05;0,0001772;0,000166195;0,00019429;0,000184391;0,000184391
250;0,000115707;0,000113725;0,000116708;0,000114877;0,000113261;0,000113261
251;0,000144782;0,000122265;0,000102506;0,000116538;0,000113469;0,000113469
252;0,000167302;0,000117558;0,000123948;0,000115997;0,000121933;0,000121933
253;0,00015978;0,000105852;0,000118488;0,000116299;0,000130899;0,000130899
254;0,000173232;0,000133559;0,000132499;0,00011716;0,000131991;0,000131991
255;0,000174956;0,000248444;0,000207258;0,000217864;0,000221101;0,000221101
256;0,000184804;0,000299852;0,000264472;0,000277697;0,000287994;0,000287994
257;0,000189952;0,000283542;0,000310836;0,000277211;0,000283143;0,000283143
258;0,000228706;0,000309459;0,000311938;0,000318828;0,000282165;0,000282165
259;0,000224008;0,000176264;0,000172452;0,000188793;0,000147429;0,000147429
260;0,00019326;0,000104469;0,000102856;9,58161E-05;9,76723E-05;9,76723E-05
261;0,000147217;9,29333E-05;0,000107602;9,01694E-05;9,62934E-05;9,62934E-05
262;0,000160744;0,000102149;0,000100088;0,000102269;0,000106638;0,000106638
263;0,000133935;7,53943E-05;7,79866E-05;7,52152E-05;7,49823E-05;7,49823E-05
264;7,87889E-05;2,96307E-05;4,05873E-05;2,8224E-05;3,54329E-05;3,54329E-05
265;5,51228E-05;3,6658E-05;4,67886E-05;6,00555E-05;6,09685E-05;6,09685E-05
266;4,83419E-05;4,1467E-05;5,55025E-05;6,19594E-05;6,11029E-05;6,11029E-05
267;4,43697E-05;4,06001E-05;6,27166E-05;5,97805E-05;4,48971E-05;4,48971E-05
268;5,12863E-05;4,79712E-05;4,53633E-05;3,96761E-05;4,09353E-05;4,09353E-05
269;3,97248E-05;4,91478E-05;9,57076E-05;9,01196E-05;9,60523E-05;9,60523E-05
270;2,09082E-05;1,78242E-05;4,49946E-05;6,96512E-05;5,07835E-05;5,07835E-05
271;1,69951E-05;1,03994E-05;4,55108E-05;5,47769E-05;5,08867E-05;5,08867E-05
272;2,49514E-05;3,20106E-05;8,82884E-05;0,000102527;0,000112963;0,000112963
273;5,40972E-05;0,000102658;0,000161493;0,000169097;0,000193141;0,000193141
274;7,81868E-05;0,000163818;0,000105272;0,000118341;0,000109784;0,000109784
275;0,00011298;0,000187858;9,83439E-05;0,000114505;0,000121439;0,000121439
276;0,000125125;0,000175298;0,000120024;0,000117641;0,000111988;0,000111988
277;0,000126873;0,000203331;0,00011913;0,000118754;0,000111703;0,000111703
278;0,000126262;0,000187847;0,000136917;0,000129628;0,000137301;0,000137301
279;0,000142139;0,000197191;0,000224366;0,00021649;0,000217406;0,000217406
280;0,000161553;0,000176958;0,000257788;0,000265501;0,00028193;0,00028193
281;0,000164134;0,000190371;0,000279714;0,00025184;0,000282659;0,000282659
282;0,000193616;0,000283448;0,000293923;0,00030171;0,000328674;0,000328674
283;0,00018278;0,00021388;0,000177261;0,000176761;0,000163656;0,000163656
284;0,000154357;0,000172251;0,0001067;9,99571E-05;9,4704E-05;9,4704E-05
285;0,000134806;0,000130589;8,97241E-05;9,87346E-05;9,37444E-05;9,37444E-05
286;0,000146986;0,00016977;0,000106749;0,000101302;0,00010968;0,00010968
287;0,000145741;0,000118617;8,28229E-05;7,47652E-05;8,45446E-05;8,45446E-05
288;8,17902E-05;3,65567E-05;3,38275E-05;2,57639E-05;2,75427E-05;2,75427E-05
289;6,169E-05;3,44199E-05;3,62214E-05;5,47554E-05;5,13011E-05;5,13011E-05
290;6,52776E-05;4,0612E-05;4,73346E-05;7,50125E-05;5,45066E-05;5,45066E-05
291;6,01438E-05;5,09421E-05;4,46072E-05;7,1646E-05;7,12551E-05;7,12551E-05
292;3,99461E-05;4,62584E-05;4,75939E-05;4,81797E-05;4,65647E-05;4,65647E-05
293;6,35635E-05;3,29581E-05;4,24293E-05;9,56736E-05;8,17596E-05;8,17596E-05
294;6,3883E-05;9,556E-06;1,37323E-05;5,65795E-05;5,56477E-05;5,56477E-05
295;4,6729E-05;8,54976E-06;1,01489E-05;4,37846E-05;4,62615E-05;4,62615E-05
296;6,89062E-05;2,04492E-05;3,35365E-05;0,000127629;0,000128562;0,000128562
297;0,00012804;7,92025E-05;0,000100715;0,000186015;0,000175356;0,000175356
298;0,000102277;0,000114342;0,000135025;0,000105007;0,000121858;0,000121858
299;0,000100455;0,000142367;0,000177574;0,000106602;0,000123634;0,000123634
300;0,000104858;0,000139511;0,000203494;0,000110357;0,000116314;0,000116314
301;9,76037E-05;0,000152947;0,000193587;9,20502E-05;0,000133228;0,000133228
302;0,00011369;0,000138711;0,000189721;0,000139741;0,000105809;0,000105809
303;0,000177281;0,000136831;0,000202742;0,000224073;0,000223944;0,000223944
304;0,000235942;0,000136615;0,000181442;0,000266972;0,000299168;0,000299168
305;0,000234313;0,000151208;0,000186901;0,000273116;0,000273258;0,000273258
306;0,000254167;0,000229456;0,000295245;0,000324908;0,000307163;0,000307163
307;0,000205703;0,000177433;0,000260639;0,000177615;0,000174844;0,000174844
308;0,000144164;0,000133588;0,000157038;0,000107828;0,000106539;0,000106539
309;0,000113782;0,000103062;0,000117243;9,15977E-05;8,5569E-05;8,5569E-05
310;0,000102373;0,000150383;0,000163399;9,99061E-05;9,81924E-05;9,81924E-05
311;8,67579E-05;0,000105594;0,000123841;7,52972E-05;7,61617E-05;7,61617E-05
312;5,20806E-05;4,28673E-05;4,63895E-05;3,7318E-05;3,01081E-05;3,01081E-05
313;5,47735E-05;4,47191E-05;3,74828E-05;4,00407E-05;4,2202E-05;4,2202E-05
314;6,22139E-05;4,48163E-05;4,22964E-05;4,87417E-05;3,69584E-05;3,69584E-05
315;6,69601E-05;4,53604E-05;4,0702E-05;5,04793E-05;4,67126E-05;4,67126E-05
316;5,54469E-05;3,93231E-05;4,61341E-05;4,95279E-05;3,94544E-05;3,94544E-05
317;6,79497E-05;7,4345E-05;4,11392E-05;4,12852E-05;4,65633E-05;4,65633E-05
318;6,04048E-05;5,42448E-05;1,22474E-05;8,02346E-06;1,05954E-05;1,05954E-05
319;4,25404E-05;3,66646E-05;6,87739E-06;6,91742E-06;8,65456E-06;8,65456E-06
320;6,9423E-05;0,000106689;3,00843E-05;4,54026E-05;4,66604E-05;4,66604E-05
