;2025;2030;2035;2040;2045;2050
83;0,000535832;0,000535832;0,000535832;0,000535832;0,000535832;0,000535832
84;0,000502712;0,000502712;0,000502712;0,000502712;0,000502712;0,000502712
85;0,000446897;0,000446897;0,000446897;0,000446897;0,000446897;0,000446897
86;0,000440886;0,000440886;0,000440886;0,000440886;0,000440886;0,000440886
87;0,000431909;0,000431909;0,000431909;0,000431909;0,000431909;0,000431909
88;0,000391857;0,000391857;0,000391857;0,000391857;0,000391857;0,000391857
89;0,000392048;0,000392048;0,000392048;0,000392048;0,000392048;0,000392048
90;0,000388422;0,000388422;0,000388422;0,000388422;0,000388422;0,000388422
91;0,00034734;0,00034734;0,00034734;0,00034734;0,00034734;0,00034734
92;0,000293672;0,000293672;0,000293672;0,000293672;0,000293672;0,000293672
93;0,000303411;0,000303411;0,000303411;0,000303411;0,000303411;0,000303411
94;0,000276918;0,000276918;0,000276918;0,000276918;0,000276918;0,000276918
95;0,000266431;0,000266431;0,000266431;0,000266431;0,000266431;0,000266431
96;0,000286122;0,000286122;0,000286122;0,000286122;0,000286122;0,000286122
97;0,000289826;0,000289826;0,000289826;0,000289826;0,000289826;0,000289826
98;0,000303391;0,000303391;0,000303391;0,000303391;0,000303391;0,000303391
99;0,000312816;0,000312816;0,000312816;0,000312816;0,000312816;0,000312816
100;0,000315966;0,000315966;0,000315966;0,000315966;0,000315966;0,000315966
101;0,000353777;0,000353777;0,000353777;0,000353777;0,000353777;0,000353777
102;0,000464576;0,000464576;0,000464576;0,000464576;0,000464576;0,000464576
103;0,000546148;0,000546148;0,000546148;0,000546148;0,000546148;0,000546148
104;0,000581551;0,000581551;0,000581551;0,000581551;0,000581551;0,000581551
105;0,000581797;0,000581797;0,000581797;0,000581797;0,000581797;0,000581797
106;0,000578924;0,000578924;0,000578924;0,000578924;0,000578924;0,000578924
107;0,000566496;0,000566496;0,000566496;0,000566496;0,000566496;0,000566496
108;0,00053148;0,00053148;0,00053148;0,00053148;0,00053148;0,00053148
109;0,000472471;0,000472471;0,000472471;0,000472471;0,000472471;0,000472471
110;0,000466116;0,000466116;0,000466116;0,000466116;0,000466116;0,000466116
111;0,000456625;0,000456625;0,000456625;0,000456625;0,000456625;0,000456625
112;0,000414282;0,000414282;0,000414282;0,000414282;0,000414282;0,000414282
113;0,000414484;0,000414484;0,000414484;0,000414484;0,000414484;0,000414484
114;0,00041065;0,00041065;0,00041065;0,00041065;0,00041065;0,00041065
115;0,000367217;0,000367217;0,000367217;0,000367217;0,000367217;0,000367217
116;0,000310478;0,000310478;0,000310478;0,000310478;0,000310478;0,000310478
117;0,000320774;0,000320774;0,000320774;0,000320774;0,000320774;0,000320774
118;0,000292765;0,000292765;0,000292765;0,000292765;0,000292765;0,000292765
119;0,000281677;0,000281677;0,000281677;0,000281677;0,000281677;0,000281677
120;0,000156221;0,000156221;0,000156221;0,000156221;0,000156221;0,000156221
121;0,000161901;0,000161901;0,000161901;0,000161901;0,000161901;0,000161901
122;0,000168783;0,000168783;0,000168783;0,000168783;0,000168783;0,000168783
123;0,000171278;0,000171278;0,000171278;0,000171278;0,000171278;0,000171278
124;0,000183089;0,000183089;0,000183089;0,000183089;0,000183089;0,000183089
125;0,000206421;0,000206421;0,000206421;0,000206421;0,000206421;0,000206421
126;0,000287719;0,000287719;0,000287719;0,000287719;0,000287719;0,000287719
127;0,000357049;0,000357049;0,000357049;0,000357049;0,000357049;0,000357049
128;0,000369303;0,000369303;0,000369303;0,000369303;0,000369303;0,000369303
129;0,000350301;0,000350301;0,000350301;0,000350301;0,000350301;0,000350301
130;0,000329315;0,000329315;0,000329315;0,000329315;0,000329315;0,000329315
131;0,000310658;0,000310658;0,000310658;0,000310658;0,000310658;0,000310658
132;0,000287864;0,000287864;0,000287864;0,000287864;0,000287864;0,000287864
133;0,000267098;0,000267098;0,000267098;0,000267098;0,000267098;0,000267098
134;0,000262418;0,000262418;0,000262418;0,000262418;0,000262418;0,000262418
135;0,000261186;0,000261186;0,000261186;0,000261186;0,000261186;0,000261186
136;0,000257936;0,000257936;0,000257936;0,000257936;0,000257936;0,000257936
137;0,000253143;0,000253143;0,000253143;0,000253143;0,000253143;0,000253143
138;0,00024266;0,00024266;0,00024266;0,00024266;0,00024266;0,00024266
139;0,000204392;0,000204392;0,000204392;0,000204392;0,000204392;0,000204392
140;0,000166249;0,000166249;0,000166249;0,000166249;0,000166249;0,000166249
141;0,00015403;0,00015403;0,00015403;0,00015403;0,00015403;0,00015403
142;0,000152311;0,000152311;0,000152311;0,000152311;0,000152311;0,000152311
143;0,000157962;0,000157962;0,000157962;0,000157962;0,000157962;0,000157962
144;0,000104372;0,000104372;0,000104372;0,000104372;0,000104372;0,000104372
145;0,000110841;0,000110841;0,000110841;0,000110841;0,000110841;0,000110841
146;0,000121849;0,000121849;0,000121849;0,000121849;0,000121849;0,000121849
147;0,000121777;0,000121777;0,000121777;0,000121777;0,000121777;0,000121777
148;0,000128457;0,000128457;0,000128457;0,000128457;0,000128457;0,000128457
149;0,000147484;0,000147484;0,000147484;0,000147484;0,000147484;0,000147484
150;0,000197387;0,000197387;0,000197387;0,000197387;0,000197387;0,000197387
151;0,000249879;0,000249879;0,000249879;0,000249879;0,000249879;0,000249879
152;0,00026036;0,00026036;0,00026036;0,00026036;0,00026036;0,00026036
153;0,000229392;0,000229392;0,000229392;0,000229392;0,000229392;0,000229392
154;0,0002047;0,0002047;0,0002047;0,0002047;0,0002047;0,0002047
155;0,000192192;0,000192192;0,000192192;0,000192192;0,000192192;0,000192192
156;0,0001772;0,0001772;0,0001772;0,0001772;0,0001772;0,0001772
157;0,000161827;0,000161827;0,000161827;0,000161827;0,000161827;0,000161827
158;0,000156881;0,000156881;0,000156881;0,000156881;0,000156881;0,000156881
159;0,000152556;0,000152556;0,000152556;0,000152556;0,000152556;0,000152556
160;0,000154387;0,000154387;0,000154387;0,000154387;0,000154387;0,000154387
161;0,000160753;0,000160753;0,000160753;0,000160753;0,000160753;0,000160753
162;0,000149509;0,000149509;0,000149509;0,000149509;0,000149509;0,000149509
163;0,000136159;0,000136159;0,000136159;0,000136159;0,000136159;0,000136159
164;0,000112075;0,000112075;0,000112075;0,000112075;0,000112075;0,000112075
165;0,000102211;0,000102211;0,000102211;0,000102211;0,000102211;0,000102211
166;9,6164E-05;9,6164E-05;9,6164E-05;9,6164E-05;9,6164E-05;9,6164E-05
167;0,000102801;0,000102801;0,000102801;0,000102801;0,000102801;0,000102801
168;7,1613E-05;7,1613E-05;7,1613E-05;7,1613E-05;7,1613E-05;7,1613E-05
169;8,0436E-05;8,0436E-05;8,0436E-05;8,0436E-05;8,0436E-05;8,0436E-05
170;7,356E-05;7,356E-05;7,356E-05;7,356E-05;7,356E-05;7,356E-05
171;7,6084E-05;7,6084E-05;7,6084E-05;7,6084E-05;7,6084E-05;7,6084E-05
172;8,0803E-05;8,0803E-05;8,0803E-05;8,0803E-05;8,0803E-05;8,0803E-05
173;8,4861E-05;8,4861E-05;8,4861E-05;8,4861E-05;8,4861E-05;8,4861E-05
174;0,00011078;0,00011078;0,00011078;0,00011078;0,00011078;0,00011078
175;0,00013782;0,00013782;0,00013782;0,00013782;0,00013782;0,00013782
176;0,000147859;0,000147859;0,000147859;0,000147859;0,000147859;0,000147859
177;0,00013997;0,00013997;0,00013997;0,00013997;0,00013997;0,00013997
178;0,000120254;0,000120254;0,000120254;0,000120254;0,000120254;0,000120254
179;0,00010794;0,00010794;0,00010794;0,00010794;0,00010794;0,00010794
180;0,000105522;0,000105522;0,000105522;0,000105522;0,000105522;0,000105522
181;9,1326E-05;9,1326E-05;9,1326E-05;9,1326E-05;9,1326E-05;9,1326E-05
182;8,6205E-05;8,6205E-05;8,6205E-05;8,6205E-05;8,6205E-05;8,6205E-05
183;8,4477E-05;8,4477E-05;8,4477E-05;8,4477E-05;8,4477E-05;8,4477E-05
184;8,2623E-05;8,2623E-05;8,2623E-05;8,2623E-05;8,2623E-05;8,2623E-05
185;7,6468E-05;7,6468E-05;7,6468E-05;7,6468E-05;7,6468E-05;7,6468E-05
186;7,0808E-05;7,0808E-05;7,0808E-05;7,0808E-05;7,0808E-05;7,0808E-05
187;6,4921E-05;6,4921E-05;6,4921E-05;6,4921E-05;6,4921E-05;6,4921E-05
188;6,4139E-05;6,4139E-05;6,4139E-05;6,4139E-05;6,4139E-05;6,4139E-05
189;6,501E-05;6,501E-05;6,501E-05;6,501E-05;6,501E-05;6,501E-05
190;5,837E-05;5,837E-05;5,837E-05;5,837E-05;5,837E-05;5,837E-05
191;5,8473E-05;5,8473E-05;5,8473E-05;5,8473E-05;5,8473E-05;5,8473E-05
192;0,00011152;0,00011152;0,00011152;0,00011152;0,00011152;0,00011152
193;0,000141769;0,000141769;0,000141769;0,000141769;0,000141769;0,000141769
194;0,000136396;0,000136396;0,000136396;0,000136396;0,000136396;0,000136396
195;0,00014177;0,00014177;0,00014177;0,00014177;0,00014177;0,00014177
196;0,000173729;0,000173729;0,000173729;0,000173729;0,000173729;0,000173729
197;0,00022549;0,00022549;0,00022549;0,00022549;0,00022549;0,00022549
198;0,00015304;0,00015304;0,00015304;0,00015304;0,00015304;0,00015304
199;0,000171827;0,000171827;0,000171827;0,000171827;0,000171827;0,000171827
200;0,000148467;0,000148467;0,000148467;0,000148467;0,000148467;0,000148467
201;0,000151718;0,000151718;0,000151718;0,000151718;0,000151718;0,000151718
202;0,000125199;0,000125199;0,000125199;0,000125199;0,000125199;0,000125199
203;0,00012615;0,00012615;0,00012615;0,00012615;0,00012615;0,00012615
204;0,000127656;0,000127656;0,000127656;0,000127656;0,000127656;0,000127656
205;0,000107188;0,000107188;0,000107188;0,000107188;0,000107188;0,000107188
206;0,000103196;0,000103196;0,000103196;0,000103196;0,000103196;0,000103196
207;0,000101895;0,000101895;0,000101895;0,000101895;0,000101895;0,000101895
208;0,000104204;0,000104204;0,000104204;0,000104204;0,000104204;0,000104204
209;0,000103225;0,000103225;0,000103225;0,000103225;0,000103225;0,000103225
210;0,000113461;0,000113461;0,000113461;0,000113461;0,000113461;0,000113461
211;0,000116919;0,000116919;0,000116919;0,000116919;0,000116919;0,000116919
212;0,000132292;0,000132292;0,000132292;0,000132292;0,000132292;0,000132292
213;0,000143324;0,000143324;0,000143324;0,000143324;0,000143324;0,000143324
214;0,000123804;0,000123804;0,000123804;0,000123804;0,000123804;0,000123804
215;0,000123239;0,000123239;0,000123239;0,000123239;0,000123239;0,000123239
216;0,000221521;0,000221521;0,000221521;0,000221521;0,000221521;0,000221521
217;0,000225116;0,000225116;0,000225116;0,000225116;0,000225116;0,000225116
218;0,000226225;0,000226225;0,000226225;0,000226225;0,000226225;0,000226225
219;0,000232837;0,000232837;0,000232837;0,000232837;0,000232837;0,000232837
220;0,000237475;0,000237475;0,000237475;0,000237475;0,000237475;0,000237475
221;0,000288062;0,000288062;0,000288062;0,000288062;0,000288062;0,000288062
222;0,000401738;0,000401738;0,000401738;0,000401738;0,000401738;0,000401738
223;0,00049051;0,00049051;0,00049051;0,00049051;0,00049051;0,00049051
224;0,000497034;0,000497034;0,000497034;0,000497034;0,000497034;0,000497034
225;0,000489269;0,000489269;0,000489269;0,000489269;0,000489269;0,000489269
226;0,000466426;0,000466426;0,000466426;0,000466426;0,000466426;0,000466426
227;0,000457435;0,000457435;0,000457435;0,000457435;0,000457435;0,000457435
228;0,000424945;0,000424945;0,000424945;0,000424945;0,000424945;0,000424945
229;0,000386383;0,000386383;0,000386383;0,000386383;0,000386383;0,000386383
230;0,000392536;0,000392536;0,000392536;0,000392536;0,000392536;0,000392536
231;0,000374294;0,000374294;0,000374294;0,000374294;0,000374294;0,000374294
232;0,000348175;0,000348175;0,000348175;0,000348175;0,000348175;0,000348175
233;0,00034367;0,00034367;0,00034367;0,00034367;0,00034367;0,00034367
234;0,000319244;0,000319244;0,000319244;0,000319244;0,000319244;0,000319244
235;0,000271778;0,000271778;0,000271778;0,000271778;0,000271778;0,000271778
236;0,000223668;0,000223668;0,000223668;0,000223668;0,000223668;0,000223668
237;0,000214522;0,000214522;0,000214522;0,000214522;0,000214522;0,000214522
238;0,000217135;0,000217135;0,000217135;0,000217135;0,000217135;0,000217135
239;0,000225878;0,000225878;0,000225878;0,000225878;0,000225878;0,000225878
240;0,000202949;0,000202949;0,000202949;0,000202949;0,000202949;0,000202949
241;0,000206242;0,000206242;0,000206242;0,000206242;0,000206242;0,000206242
242;0,000207259;0,000207259;0,000207259;0,000207259;0,000207259;0,000207259
243;0,000213316;0,000213316;0,000213316;0,000213316;0,000213316;0,000213316
244;0,000217565;0,000217565;0,000217565;0,000217565;0,000217565;0,000217565
245;0,000263911;0,000263911;0,000263911;0,000263911;0,000263911;0,000263911
246;0,000368057;0,000368057;0,000368057;0,000368057;0,000368057;0,000368057
247;0,000449386;0,000449386;0,000449386;0,000449386;0,000449386;0,000449386
248;0,000455363;0,000455363;0,000455363;0,000455363;0,000455363;0,000455363
249;0,000448249;0,000448249;0,000448249;0,000448249;0,000448249;0,000448249
250;0,000427321;0,000427321;0,000427321;0,000427321;0,000427321;0,000427321
251;0,000419085;0,000419085;0,000419085;0,000419085;0,000419085;0,000419085
252;0,000389318;0,000389318;0,000389318;0,000389318;0,000389318;0,000389318
253;0,000353989;0,000353989;0,000353989;0,000353989;0,000353989;0,000353989
254;0,000359626;0,000359626;0,000359626;0,000359626;0,000359626;0,000359626
255;0,000342914;0,000342914;0,000342914;0,000342914;0,000342914;0,000342914
256;0,000318984;0,000318984;0,000318984;0,000318984;0,000318984;0,000318984
257;0,000314857;0,000314857;0,000314857;0,000314857;0,000314857;0,000314857
258;0,000292479;0,000292479;0,000292479;0,000292479;0,000292479;0,000292479
259;0,000248992;0,000248992;0,000248992;0,000248992;0,000248992;0,000248992
260;0,000204916;0,000204916;0,000204916;0,000204916;0,000204916;0,000204916
261;0,000196537;0,000196537;0,000196537;0,000196537;0,000196537;0,000196537
262;0,000198931;0,000198931;0,000198931;0,000198931;0,000198931;0,000198931
263;0,000206941;0,000206941;0,000206941;0,000206941;0,000206941;0,000206941
264;0,000134406;0,000134406;0,000134406;0,000134406;0,000134406;0,000134406
265;0,000139293;0,000139293;0,000139293;0,000139293;0,000139293;0,000139293
266;0,000145214;0,000145214;0,000145214;0,000145214;0,000145214;0,000145214
267;0,000147361;0,000147361;0,000147361;0,000147361;0,000147361;0,000147361
268;0,000157523;0,000157523;0,000157523;0,000157523;0,000157523;0,000157523
269;0,000177596;0,000177596;0,000177596;0,000177596;0,000177596;0,000177596
270;0,000247542;0,000247542;0,000247542;0,000247542;0,000247542;0,000247542
271;0,000307191;0,000307191;0,000307191;0,000307191;0,000307191;0,000307191
272;0,000317734;0,000317734;0,000317734;0,000317734;0,000317734;0,000317734
273;0,000301385;0,000301385;0,000301385;0,000301385;0,000301385;0,000301385
274;0,00028333;0,00028333;0,00028333;0,00028333;0,00028333;0,00028333
275;0,000267278;0,000267278;0,000267278;0,000267278;0,000267278;0,000267278
276;0,000247667;0,000247667;0,000247667;0,000247667;0,000247667;0,000247667
277;0,000229801;0,000229801;0,000229801;0,000229801;0,000229801;0,000229801
278;0,000225775;0,000225775;0,000225775;0,000225775;0,000225775;0,000225775
279;0,000224714;0,000224714;0,000224714;0,000224714;0,000224714;0,000224714
280;0,000221918;0,000221918;0,000221918;0,000221918;0,000221918;0,000221918
281;0,000217795;0,000217795;0,000217795;0,000217795;0,000217795;0,000217795
282;0,000208776;0,000208776;0,000208776;0,000208776;0,000208776;0,000208776
283;0,000175851;0,000175851;0,000175851;0,000175851;0,000175851;0,000175851
284;0,000143034;0,000143034;0,000143034;0,000143034;0,000143034;0,000143034
285;0,000132521;0,000132521;0,000132521;0,000132521;0,000132521;0,000132521
286;0,000131042;0,000131042;0,000131042;0,000131042;0,000131042;0,000131042
287;0,000135904;0,000135904;0,000135904;0,000135904;0,000135904;0,000135904
288;7,2964E-05;7,2964E-05;7,2964E-05;7,2964E-05;7,2964E-05;7,2964E-05
289;7,7486E-05;7,7486E-05;7,7486E-05;7,7486E-05;7,7486E-05;7,7486E-05
290;8,5182E-05;8,5182E-05;8,5182E-05;8,5182E-05;8,5182E-05;8,5182E-05
291;8,5131E-05;8,5131E-05;8,5131E-05;8,5131E-05;8,5131E-05;8,5131E-05
292;8,9801E-05;8,9801E-05;8,9801E-05;8,9801E-05;8,9801E-05;8,9801E-05
293;0,000103103;0,000103103;0,000103103;0,000103103;0,000103103;0,000103103
294;0,000137989;0,000137989;0,000137989;0,000137989;0,000137989;0,000137989
295;0,000174685;0,000174685;0,000174685;0,000174685;0,000174685;0,000174685
296;0,000182012;0,000182012;0,000182012;0,000182012;0,000182012;0,000182012
297;0,000160363;0,000160363;0,000160363;0,000160363;0,000160363;0,000160363
298;0,000143101;0,000143101;0,000143101;0,000143101;0,000143101;0,000143101
299;0,000134357;0,000134357;0,000134357;0,000134357;0,000134357;0,000134357
300;0,000123877;0,000123877;0,000123877;0,000123877;0,000123877;0,000123877
301;0,00011313;0,00011313;0,00011313;0,00011313;0,00011313;0,00011313
302;0,000109672;0,000109672;0,000109672;0,000109672;0,000109672;0,000109672
303;0,000106648;0,000106648;0,000106648;0,000106648;0,000106648;0,000106648
304;0,000107928;0,000107928;0,000107928;0,000107928;0,000107928;0,000107928
305;0,000112379;0,000112379;0,000112379;0,000112379;0,000112379;0,000112379
306;0,000104519;0,000104519;0,000104519;0,000104519;0,000104519;0,000104519
307;9,5186E-05;9,5186E-05;9,5186E-05;9,5186E-05;9,5186E-05;9,5186E-05
308;7,8349E-05;7,8349E-05;7,8349E-05;7,8349E-05;7,8349E-05;7,8349E-05
309;7,1454E-05;7,1454E-05;7,1454E-05;7,1454E-05;7,1454E-05;7,1454E-05
310;6,7226E-05;6,7226E-05;6,7226E-05;6,7226E-05;6,7226E-05;6,7226E-05
311;7,1866E-05;7,1866E-05;7,1866E-05;7,1866E-05;7,1866E-05;7,1866E-05
312;3,7388E-05;3,7388E-05;3,7388E-05;3,7388E-05;3,7388E-05;3,7388E-05
313;4,08E-05;4,08E-05;4,08E-05;4,08E-05;4,08E-05;4,08E-05
314;5,0364E-05;5,0364E-05;5,0364E-05;5,0364E-05;5,0364E-05;5,0364E-05
315;5,2939E-05;5,2939E-05;5,2939E-05;5,2939E-05;5,2939E-05;5,2939E-05
316;5,5444E-05;5,5444E-05;5,5444E-05;5,5444E-05;5,5444E-05;5,5444E-05
317;8,3598E-05;8,3598E-05;8,3598E-05;8,3598E-05;8,3598E-05;8,3598E-05
318;0,000111308;0,000111308;0,000111308;0,000111308;0,000111308;0,000111308
319;0,000122132;0,000122132;0,000122132;0,000122132;0,000122132;0,000122132
320;0,000101843;0,000101843;0,000101843;0,000101843;0,000101843;0,000101843
321;8,954E-05;8,954E-05;8,954E-05;8,954E-05;8,954E-05;8,954E-05
322;7,3207E-05;7,3207E-05;7,3207E-05;7,3207E-05;7,3207E-05;7,3207E-05
323;6,6588E-05;6,6588E-05;6,6588E-05;6,6588E-05;6,6588E-05;6,6588E-05
324;5,9874E-05;5,9874E-05;5,9874E-05;5,9874E-05;5,9874E-05;5,9874E-05
325;5,6018E-05;5,6018E-05;5,6018E-05;5,6018E-05;5,6018E-05;5,6018E-05
326;4,8566E-05;4,8566E-05;4,8566E-05;4,8566E-05;4,8566E-05;4,8566E-05
327;4,7248E-05;4,7248E-05;4,7248E-05;4,7248E-05;4,7248E-05;4,7248E-05
328;4,6578E-05;4,6578E-05;4,6578E-05;4,6578E-05;4,6578E-05;4,6578E-05
329;4,5154E-05;4,5154E-05;4,5154E-05;4,5154E-05;4,5154E-05;4,5154E-05
330;5,1677E-05;5,1677E-05;5,1677E-05;5,1677E-05;5,1677E-05;5,1677E-05
331;5,7566E-05;5,7566E-05;5,7566E-05;5,7566E-05;5,7566E-05;5,7566E-05
332;5,0222E-05;5,0222E-05;5,0222E-05;5,0222E-05;5,0222E-05;5,0222E-05
333;4,8002E-05;4,8002E-05;4,8002E-05;4,8002E-05;4,8002E-05;4,8002E-05
334;3,897E-05;3,897E-05;3,897E-05;3,897E-05;3,897E-05;3,897E-05
335;3,4086E-05;3,4086E-05;3,4086E-05;3,4086E-05;3,4086E-05;3,4086E-05
336;8,3316E-05;8,3316E-05;8,3316E-05;8,3316E-05;8,3316E-05;8,3316E-05
337;9,358E-05;9,358E-05;9,358E-05;9,358E-05;9,358E-05;9,358E-05
338;8,5581E-05;8,5581E-05;8,5581E-05;8,5581E-05;8,5581E-05;8,5581E-05
339;8,8517E-05;8,8517E-05;8,8517E-05;8,8517E-05;8,8517E-05;8,8517E-05
340;9,4008E-05;9,4008E-05;9,4008E-05;9,4008E-05;9,4008E-05;9,4008E-05
341;9,8729E-05;9,8729E-05;9,8729E-05;9,8729E-05;9,8729E-05;9,8729E-05
342;0,000128883;0,000128883;0,000128883;0,000128883;0,000128883;0,000128883
343;0,000160341;0,000160341;0,000160341;0,000160341;0,000160341;0,000160341
344;0,000172021;0,000172021;0,000172021;0,000172021;0,000172021;0,000172021
345;0,000162843;0,000162843;0,000162843;0,000162843;0,000162843;0,000162843
346;0,000139905;0,000139905;0,000139905;0,000139905;0,000139905;0,000139905
347;0,000125578;0,000125578;0,000125578;0,000125578;0,000125578;0,000125578
348;0,000122765;0,000122765;0,000122765;0,000122765;0,000122765;0,000122765
349;0,000106249;0,000106249;0,000106249;0,000106249;0,000106249;0,000106249
350;0,000100292;0,000100292;0,000100292;0,000100292;0,000100292;0,000100292
