;2025;2030;2035;2040;2045;2050
51;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05
52;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05
53;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05
54;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05
55;0,000114628;0,000114628;0,000114628;0,000114628;0,000114628;0,000114628
56;0,000187376;0,000187376;0,000187376;0,000187376;0,000187376;0,000187376
57;0,000227789;0,000227789;0,000227789;0,000227789;0,000227789;0,000227789
58;0,00023107;0,00023107;0,00023107;0,00023107;0,00023107;0,00023107
59;0,000237806;0,000237806;0,000237806;0,000237806;0,000237806;0,000237806
60;0,000218569;0,000218569;0,000218569;0,000218569;0,000218569;0,000218569
61;0,000182778;0,000182778;0,000182778;0,000182778;0,000182778;0,000182778
62;0,000171743;0,000171743;0,000171743;0,000171743;0,000171743;0,000171743
63;0,000189464;0,000189464;0,000189464;0,000189464;0,000189464;0,000189464
64;0,000199704;0,000199704;0,000199704;0,000199704;0,000199704;0,000199704
65;0,00020286;0,00020286;0,00020286;0,00020286;0,00020286;0,00020286
66;0,00016717;0,00016717;0,00016717;0,00016717;0,00016717;0,00016717
67;0,000116144;0,000116144;0,000116144;0,000116144;0,000116144;0,000116144
68;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05
69;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05
70;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05
71;7,076E-05;7,076E-05;7,076E-05;7,076E-05;7,076E-05;7,076E-05
72;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05
73;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05
74;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05
75;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05
76;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05
77;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05
78;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05
79;0,000114628;0,000114628;0,000114628;0,000114628;0,000114628;0,000114628
80;0,000187376;0,000187376;0,000187376;0,000187376;0,000187376;0,000187376
81;0,000227789;0,000227789;0,000227789;0,000227789;0,000227789;0,000227789
82;0,00023107;0,00023107;0,00023107;0,00023107;0,00023107;0,00023107
83;0,000237806;0,000237806;0,000237806;0,000237806;0,000237806;0,000237806
84;0,000218569;0,000218569;0,000218569;0,000218569;0,000218569;0,000218569
85;0,000182778;0,000182778;0,000182778;0,000182778;0,000182778;0,000182778
86;0,000171743;0,000171743;0,000171743;0,000171743;0,000171743;0,000171743
87;0,000189464;0,000189464;0,000189464;0,000189464;0,000189464;0,000189464
88;0,000199704;0,000199704;0,000199704;0,000199704;0,000199704;0,000199704
89;0,00020286;0,00020286;0,00020286;0,00020286;0,00020286;0,00020286
90;0,00016717;0,00016717;0,00016717;0,00016717;0,00016717;0,00016717
91;0,000116144;0,000116144;0,000116144;0,000116144;0,000116144;0,000116144
92;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05
93;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05
94;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05
95;7,076E-05;7,076E-05;7,076E-05;7,076E-05;7,076E-05;7,076E-05
96;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05
97;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05
98;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05
99;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05
100;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05
101;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05
102;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05
103;0,000114628;0,000114628;0,000114628;0,000114628;0,000114628;0,000114628
104;0,000187376;0,000187376;0,000187376;0,000187376;0,000187376;0,000187376
105;0,000227789;0,000227789;0,000227789;0,000227789;0,000227789;0,000227789
106;0,00023107;0,00023107;0,00023107;0,00023107;0,00023107;0,00023107
107;0,000237806;0,000237806;0,000237806;0,000237806;0,000237806;0,000237806
108;0,000218569;0,000218569;0,000218569;0,000218569;0,000218569;0,000218569
109;0,000182778;0,000182778;0,000182778;0,000182778;0,000182778;0,000182778
110;0,000171743;0,000171743;0,000171743;0,000171743;0,000171743;0,000171743
111;0,000189464;0,000189464;0,000189464;0,000189464;0,000189464;0,000189464
112;0,000199704;0,000199704;0,000199704;0,000199704;0,000199704;0,000199704
113;0,00020286;0,00020286;0,00020286;0,00020286;0,00020286;0,00020286
114;0,00016717;0,00016717;0,00016717;0,00016717;0,00016717;0,00016717
115;0,000116144;0,000116144;0,000116144;0,000116144;0,000116144;0,000116144
116;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05
117;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05
118;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05
119;7,076E-05;7,076E-05;7,076E-05;7,076E-05;7,076E-05;7,076E-05
120;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05
121;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05
122;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05
123;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05
124;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05
125;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05
126;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05
127;0,000114628;0,000114628;0,000114628;0,000114628;0,000114628;0,000114628
128;0,000187376;0,000187376;0,000187376;0,000187376;0,000187376;0,000187376
129;0,000227789;0,000227789;0,000227789;0,000227789;0,000227789;0,000227789
130;0,00023107;0,00023107;0,00023107;0,00023107;0,00023107;0,00023107
131;0,000237806;0,000237806;0,000237806;0,000237806;0,000237806;0,000237806
132;0,000218569;0,000218569;0,000218569;0,000218569;0,000218569;0,000218569
133;0,000182778;0,000182778;0,000182778;0,000182778;0,000182778;0,000182778
134;0,000171743;0,000171743;0,000171743;0,000171743;0,000171743;0,000171743
135;0,000189464;0,000189464;0,000189464;0,000189464;0,000189464;0,000189464
136;0,000199704;0,000199704;0,000199704;0,000199704;0,000199704;0,000199704
137;0,00020286;0,00020286;0,00020286;0,00020286;0,00020286;0,00020286
138;0,00016717;0,00016717;0,00016717;0,00016717;0,00016717;0,00016717
139;0,000116144;0,000116144;0,000116144;0,000116144;0,000116144;0,000116144
140;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05
141;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05
142;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05
143;7,076E-05;7,076E-05;7,076E-05;7,076E-05;7,076E-05;7,076E-05
144;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05
145;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05
146;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05
147;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05
148;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05
149;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05
150;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05
151;0,000114628;0,000114628;0,000114628;0,000114628;0,000114628;0,000114628
152;0,000187376;0,000187376;0,000187376;0,000187376;0,000187376;0,000187376
153;0,000227789;0,000227789;0,000227789;0,000227789;0,000227789;0,000227789
154;0,00023107;0,00023107;0,00023107;0,00023107;0,00023107;0,00023107
155;0,000237806;0,000237806;0,000237806;0,000237806;0,000237806;0,000237806
156;0,000218569;0,000218569;0,000218569;0,000218569;0,000218569;0,000218569
157;0,000182778;0,000182778;0,000182778;0,000182778;0,000182778;0,000182778
158;0,000171743;0,000171743;0,000171743;0,000171743;0,000171743;0,000171743
159;0,000189464;0,000189464;0,000189464;0,000189464;0,000189464;0,000189464
160;0,000199704;0,000199704;0,000199704;0,000199704;0,000199704;0,000199704
161;0,00020286;0,00020286;0,00020286;0,00020286;0,00020286;0,00020286
162;0,00016717;0,00016717;0,00016717;0,00016717;0,00016717;0,00016717
163;0,000116144;0,000116144;0,000116144;0,000116144;0,000116144;0,000116144
164;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05
165;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05
166;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05
167;7,076E-05;7,076E-05;7,076E-05;7,076E-05;7,076E-05;7,076E-05
168;7,36928E-05;7,36928E-05;7,36928E-05;7,36928E-05;7,36928E-05;7,36928E-05
169;7,28976E-05;7,28976E-05;7,28976E-05;7,28976E-05;7,28976E-05;7,28976E-05
170;6,44966E-05;6,44966E-05;6,44966E-05;6,44966E-05;6,44966E-05;6,44966E-05
171;6,35027E-05;6,35027E-05;6,35027E-05;6,35027E-05;6,35027E-05;6,35027E-05
172;6,56652E-05;6,56652E-05;6,56652E-05;6,56652E-05;6,56652E-05;6,56652E-05
173;7,02629E-05;7,02629E-05;7,02629E-05;7,02629E-05;7,02629E-05;7,02629E-05
174;7,95337E-05;7,95337E-05;7,95337E-05;7,95337E-05;7,95337E-05;7,95337E-05
175;0,000117486;0,000117486;0,000117486;0,000117486;0,000117486;0,000117486
176;0,000168611;0,000168611;0,000168611;0,000168611;0,000168611;0,000168611
177;0,000192496;0,000192496;0,000192496;0,000192496;0,000192496;0,000192496
178;0,000202637;0,000202637;0,000202637;0,000202637;0,000202637;0,000202637
179;0,000206216;0,000206216;0,000206216;0,000206216;0,000206216;0,000206216
180;0,000196075;0,000196075;0,000196075;0,000196075;0,000196075;0,000196075
181;0,000171445;0,000171445;0,000171445;0,000171445;0,000171445;0,000171445
182;0,000128447;0,000128447;0,000128447;0,000128447;0,000128447;0,000128447
183;9,50925E-05;9,50925E-05;9,50925E-05;9,50925E-05;9,50925E-05;9,50925E-05
184;8,31375E-05;8,31375E-05;8,31375E-05;8,31375E-05;8,31375E-05;8,31375E-05
185;9,06932E-05;9,06932E-05;9,06932E-05;9,06932E-05;9,06932E-05;9,06932E-05
186;9,6385E-05;9,6385E-05;9,6385E-05;9,6385E-05;9,6385E-05;9,6385E-05
187;9,63102E-05;9,63102E-05;9,63102E-05;9,63102E-05;9,63102E-05;9,63102E-05
188;9,30791E-05;9,30791E-05;9,30791E-05;9,30791E-05;9,30791E-05;9,30791E-05
189;8,48526E-05;8,48526E-05;8,48526E-05;8,48526E-05;8,48526E-05;8,48526E-05
190;7,65014E-05;7,65014E-05;7,65014E-05;7,65014E-05;7,65014E-05;7,65014E-05
191;6,82001E-05;6,82001E-05;6,82001E-05;6,82001E-05;6,82001E-05;6,82001E-05
192;5,9675E-05;5,9675E-05;5,9675E-05;5,9675E-05;5,9675E-05;5,9675E-05
193;5,25917E-05;5,25917E-05;5,25917E-05;5,25917E-05;5,25917E-05;5,25917E-05
194;4,59057E-05;4,59057E-05;4,59057E-05;4,59057E-05;4,59057E-05;4,59057E-05
195;4,21777E-05;4,21777E-05;4,21777E-05;4,21777E-05;4,21777E-05;4,21777E-05
196;4,16308E-05;4,16308E-05;4,16308E-05;4,16308E-05;4,16308E-05;4,16308E-05
197;4,37933E-05;4,37933E-05;4,37933E-05;4,37933E-05;4,37933E-05;4,37933E-05
198;4,92613E-05;4,92613E-05;4,92613E-05;4,92613E-05;4,92613E-05;4,92613E-05
199;5,1001E-05;5,1001E-05;5,1001E-05;5,1001E-05;5,1001E-05;5,1001E-05
200;4,89382E-05;4,89382E-05;4,89382E-05;4,89382E-05;4,89382E-05;4,89382E-05
201;5,51019E-05;5,51019E-05;5,51019E-05;5,51019E-05;5,51019E-05;5,51019E-05
202;6,56151E-05;6,56151E-05;6,56151E-05;6,56151E-05;6,56151E-05;6,56151E-05
203;7,23753E-05;7,23753E-05;7,23753E-05;7,23753E-05;7,23753E-05;7,23753E-05
204;7,73215E-05;7,73215E-05;7,73215E-05;7,73215E-05;7,73215E-05;7,73215E-05
205;7,96082E-05;7,96082E-05;7,96082E-05;7,96082E-05;7,96082E-05;7,96082E-05
206;7,4041E-05;7,4041E-05;7,4041E-05;7,4041E-05;7,4041E-05;7,4041E-05
207;6,57644E-05;6,57644E-05;6,57644E-05;6,57644E-05;6,57644E-05;6,57644E-05
208;6,20115E-05;6,20115E-05;6,20115E-05;6,20115E-05;6,20115E-05;6,20115E-05
209;7,85146E-05;7,85146E-05;7,85146E-05;7,85146E-05;7,85146E-05;7,85146E-05
210;9,13889E-05;9,13889E-05;9,13889E-05;9,13889E-05;9,13889E-05;9,13889E-05
211;9,34769E-05;9,34769E-05;9,34769E-05;9,34769E-05;9,34769E-05;9,34769E-05
212;8,868E-05;8,868E-05;8,868E-05;8,868E-05;8,868E-05;8,868E-05
213;7,78186E-05;7,78186E-05;7,78186E-05;7,78186E-05;7,78186E-05;7,78186E-05
214;6,97165E-05;6,97165E-05;6,97165E-05;6,97165E-05;6,97165E-05;6,97165E-05
215;6,13654E-05;6,13654E-05;6,13654E-05;6,13654E-05;6,13654E-05;6,13654E-05
216;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05
217;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05
218;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05
219;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05
220;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05
221;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05
222;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05
223;0,000114628;0,000114628;0,000114628;0,000114628;0,000114628;0,000114628
224;0,000187376;0,000187376;0,000187376;0,000187376;0,000187376;0,000187376
225;0,000227789;0,000227789;0,000227789;0,000227789;0,000227789;0,000227789
226;0,00023107;0,00023107;0,00023107;0,00023107;0,00023107;0,00023107
227;0,000237806;0,000237806;0,000237806;0,000237806;0,000237806;0,000237806
228;0,000218569;0,000218569;0,000218569;0,000218569;0,000218569;0,000218569
229;0,000182778;0,000182778;0,000182778;0,000182778;0,000182778;0,000182778
230;0,000171743;0,000171743;0,000171743;0,000171743;0,000171743;0,000171743
231;0,000189464;0,000189464;0,000189464;0,000189464;0,000189464;0,000189464
232;0,000199704;0,000199704;0,000199704;0,000199704;0,000199704;0,000199704
233;0,00020286;0,00020286;0,00020286;0,00020286;0,00020286;0,00020286
234;0,00016717;0,00016717;0,00016717;0,00016717;0,00016717;0,00016717
235;0,000116144;0,000116144;0,000116144;0,000116144;0,000116144;0,000116144
236;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05
237;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05
238;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05
239;7,076E-05;7,076E-05;7,076E-05;7,076E-05;7,076E-05;7,076E-05
240;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05
241;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05
242;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05
243;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05
244;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05
245;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05
246;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05
247;0,000114628;0,000114628;0,000114628;0,000114628;0,000114628;0,000114628
248;0,000187376;0,000187376;0,000187376;0,000187376;0,000187376;0,000187376
249;0,000227789;0,000227789;0,000227789;0,000227789;0,000227789;0,000227789
250;0,00023107;0,00023107;0,00023107;0,00023107;0,00023107;0,00023107
251;0,000237806;0,000237806;0,000237806;0,000237806;0,000237806;0,000237806
252;0,000218569;0,000218569;0,000218569;0,000218569;0,000218569;0,000218569
253;0,000182778;0,000182778;0,000182778;0,000182778;0,000182778;0,000182778
254;0,000171743;0,000171743;0,000171743;0,000171743;0,000171743;0,000171743
255;0,000189464;0,000189464;0,000189464;0,000189464;0,000189464;0,000189464
256;0,000199704;0,000199704;0,000199704;0,000199704;0,000199704;0,000199704
257;0,00020286;0,00020286;0,00020286;0,00020286;0,00020286;0,00020286
258;0,00016717;0,00016717;0,00016717;0,00016717;0,00016717;0,00016717
259;0,000116144;0,000116144;0,000116144;0,000116144;0,000116144;0,000116144
260;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05
261;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05
262;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05
263;7,076E-05;7,076E-05;7,076E-05;7,076E-05;7,076E-05;7,076E-05
264;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05
265;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05
266;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05
267;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05
268;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05
269;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05
270;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05
271;0,000114628;0,000114628;0,000114628;0,000114628;0,000114628;0,000114628
272;0,000187376;0,000187376;0,000187376;0,000187376;0,000187376;0,000187376
273;0,000227789;0,000227789;0,000227789;0,000227789;0,000227789;0,000227789
274;0,00023107;0,00023107;0,00023107;0,00023107;0,00023107;0,00023107
275;0,000237806;0,000237806;0,000237806;0,000237806;0,000237806;0,000237806
276;0,000218569;0,000218569;0,000218569;0,000218569;0,000218569;0,000218569
277;0,000182778;0,000182778;0,000182778;0,000182778;0,000182778;0,000182778
278;0,000171743;0,000171743;0,000171743;0,000171743;0,000171743;0,000171743
279;0,000189464;0,000189464;0,000189464;0,000189464;0,000189464;0,000189464
280;0,000199704;0,000199704;0,000199704;0,000199704;0,000199704;0,000199704
281;0,00020286;0,00020286;0,00020286;0,00020286;0,00020286;0,00020286
282;0,00016717;0,00016717;0,00016717;0,00016717;0,00016717;0,00016717
283;0,000116144;0,000116144;0,000116144;0,000116144;0,000116144;0,000116144
284;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05
285;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05
286;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05;7,56314E-05
287;7,076E-05;7,076E-05;7,076E-05;7,076E-05;7,076E-05;7,076E-05
288;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05;6,08184E-05
289;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05;5,2219E-05
290;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05;4,80929E-05
291;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05;4,94847E-05
292;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05;5,91532E-05
293;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05;6,64105E-05
294;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05;8,00806E-05
295;0,000114628;0,000114628;0,000114628;0,000114628;0,000114628;0,000114628
296;0,000187376;0,000187376;0,000187376;0,000187376;0,000187376;0,000187376
297;0,000227789;0,000227789;0,000227789;0,000227789;0,000227789;0,000227789
298;0,00023107;0,00023107;0,00023107;0,00023107;0,00023107;0,00023107
299;0,000237806;0,000237806;0,000237806;0,000237806;0,000237806;0,000237806
300;0,000218569;0,000218569;0,000218569;0,000218569;0,000218569;0,000218569
301;0,000182778;0,000182778;0,000182778;0,000182778;0,000182778;0,000182778
302;0,000171743;0,000171743;0,000171743;0,000171743;0,000171743;0,000171743
303;0,000189464;0,000189464;0,000189464;0,000189464;0,000189464;0,000189464
304;0,000199704;0,000199704;0,000199704;0,000199704;0,000199704;0,000199704
305;0,00020286;0,00020286;0,00020286;0,00020286;0,00020286;0,00020286
306;0,00016717;0,00016717;0,00016717;0,00016717;0,00016717;0,00016717
307;0,000116144;0,000116144;0,000116144;0,000116144;0,000116144;0,000116144
308;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05;9,50429E-05
309;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05;8,33115E-05
